,ensemble_name,0
batch_test_acc-mean,full-ensemble,"[0.3203, 0.3594, 0.3359, 0.3047, 0.3828, 0.3516, 0.3203, 0.3438, 0.3125, 0.3594, 0.2656, 0.3125, 0.3203, 0.3516, 0.3594, 0.3672, 0.3359, 0.3047, 0.3828, 0.3047, 0.3125, 0.3281, 0.3594, 0.375, 0.3281, 0.3594, 0.3281, 0.3672, 0.3672, 0.3359, 0.3281, 0.3594, 0.2969, 0.3672, 0.4219, 0.3281, 0.3203, 0.3125, 0.4062, 0.3516, 0.4219, 0.3594, 0.3594, 0.3047, 0.4219, 0.3359, 0.375, 0.3047, 0.3047, 0.4219, 0.3359, 0.3125, 0.2422, 0.3906, 0.3906, 0.3125, 0.3594, 0.2969, 0.3047, 0.3516, 0.3984, 0.25, 0.3125, 0.2969, 0.3125, 0.2344, 0.3672, 0.3203, 0.3281, 0.4062, 0.4375, 0.2969, 0.3047, 0.3516, 0.3203, 0.3359, 0.3125, 0.3516, 0.3125, 0.1953, 0.1875, 0.25, 0.1953, 0.2891, 0.2266, 0.1406, 0.2344, 0.2578, 0.2188, 0.2578, 0.2031, 0.2109, 0.2266, 0.1953, 0.2031, 0.2656, 0.1797, 0.3125, 0.1875, 0.1953, 0.2578, 0.2344, 0.2031, 0.2188, 0.2344, 0.1719, 0.25, 0.1875, 0.2812, 0.2031, 0.2109, 0.2188, 0.2266, 0.1641, 0.1562, 0.1406, 0.2031, 0.1953, 0.2188, 0.2578, 0.2109, 0.2422, 0.2656, 0.2422, 0.2188, 0.2031, 0.2188, 0.1875, 0.2656, 0.2188, 0.1953, 0.2109, 0.2422, 0.2109, 0.2422, 0.2031, 0.2031, 0.2422, 0.2266, 0.1719, 0.2344, 0.2266, 0.1875, 0.2266, 0.2422, 0.1719, 0.2188, 0.2344, 0.2422, 0.1719, 0.2188, 0.25, 0.2812, 0.3203, 0.1719, 0.1953, 0.2734, 0.125, 0.3516, 0.3438, 0.2734, 0.2812, 0.3125, 0.2422, 0.2422, 0.3516, 0.4297, 0.3516, 0.2578, 0.2812, 0.3125, 0.2891, 0.3047, 0.3359, 0.3672, 0.3672, 0.3672, 0.375, 0.3594, 0.3906, 0.3438, 0.3906, 0.3359, 0.4375, 0.2812, 0.3047, 0.375, 0.2969, 0.3047, 0.3359, 0.2891, 0.3203, 0.3594, 0.3125, 0.2812, 0.3281, 0.3828, 0.3594, 0.3672, 0.2891, 0.3203, 0.3125, 0.3438, 0.3203, 0.3438, 0.2734, 0.3281, 0.3516, 0.3359, 0.3984, 0.2734, 0.375, 0.3594, 0.3047, 0.3594, 0.3047, 0.4375, 0.2969, 0.3203, 0.3359, 0.375, 0.3516, 0.2812, 0.3281, 0.3516, 0.3984, 0.3281, 0.3828, 0.3203, 0.3125, 0.3438, 0.3594, 0.3281, 0.375, 0.3281, 0.3125, 0.3125, 0.3438, 0.4297, 0.4375, 0.4453, 0.3672, 0.4375, 0.4531, 0.4531, 0.4609, 0.4609, 0.3438, 0.4141, 0.3672, 0.3203, 0.3828, 0.4453, 0.4219, 0.3516, 0.3359, 0.4062, 0.3906, 0.4219, 0.3672, 0.4062, 0.3984, 0.4531, 0.4375, 0.3594, 0.3438, 0.2891, 0.4062, 0.3594, 0.4062, 0.4453, 0.4688, 0.3828, 0.3828, 0.4297, 0.3984, 0.4062, 0.3281, 0.3984, 0.4297, 0.4766, 0.4844, 0.5156, 0.5312, 0.4219, 0.4375, 0.4688, 0.3516, 0.4219, 0.4297, 0.3672, 0.4219, 0.375, 0.4297, 0.3828, 0.3359, 0.3828, 0.3828, 0.4688, 0.375, 0.3672, 0.3828, 0.3828, 0.4141, 0.4141, 0.3984, 0.4141, 0.4453, 0.3359, 0.4219, 0.3828, 0.3984, 0.4297, 0.4062, 0.3281, 0.25, 0.9688, 0.9453, 0.9844, 0.9844, 0.9766, 0.9766, 0.9453, 0.9531, 0.9688, 0.9844, 0.9766, 0.9922, 0.9688, 0.9688, 0.9375, 0.9688, 0.9609, 0.9609, 0.9453, 0.9531, 0.9609, 0.9766, 0.9766, 0.9844, 0.9922, 0.9766, 0.9688, 0.9844, 0.9609, 0.9844, 0.9219, 0.9609, 0.9531, 0.9844, 0.9766, 0.9844, 0.9844, 0.9531, 0.9766, 0.9844, 0.9375, 0.9688, 0.9844, 0.9922, 0.9688, 0.9453, 0.9766, 0.9609, 0.9766, 0.9766, 0.9766, 0.9609, 0.9531, 0.9688, 0.9688, 0.9531, 0.9609, 0.9531, 0.9766, 0.9609, 0.9844, 0.9688, 0.9688, 0.9766, 0.9766, 0.9688, 0.9688, 0.9609, 0.9688, 0.9688, 0.9531, 0.9844, 0.9844, 0.9609, 0.9609, 0.9688, 0.9688, 0.9453, 0.9375]"
batch_test_acc-std,full-ensemble,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
